Textbox4,Textbox2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anaheim Regional Medical Center Price Transparency CDM,Data as of 4/1/2021 11:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HospCode,Code,Description,Code_Type,CMS Shoppable,Craneware Shoppable List,Package/Line_Level,Avg Charge 837,Total Vol 837,Min_Allowable_835,Max_Allowable_835,Avg_Allowable_835,Total_Vol_835,National 50th Percentile,National 75th Percentile,National 90th Percentile,AETNA_Avg_Allowable,AETNA_Max_Allowable,AETNA_Min_Allowable,ANTHEM BC LIFE & HEALTH INS CO_Avg_Allowable,ANTHEM BC LIFE & HEALTH INS CO_Max_Allowable,ANTHEM BC LIFE & HEALTH INS CO_Min_Allowable,BCBS FEP_Avg_Allowable,BCBS FEP_Max_Allowable,BCBS FEP_Min_Allowable,BLUE CROSS OF CALIFORNIA (CA)_Avg_Allowable,BLUE CROSS OF CALIFORNIA (CA)_Max_Allowable,BLUE CROSS OF CALIFORNIA (CA)_Min_Allowable,BLUE CROSS OF CALIFORNIA_Avg_Allowable,BLUE CROSS OF CALIFORNIA_Max_Allowable,BLUE CROSS OF CALIFORNIA_Min_Allowable,BLUE SHIELD OF CALIFORNIA PROMISE HEALTH PLAN_Avg_Allowable,BLUE SHIELD OF CALIFORNIA PROMISE HEALTH PLAN_Max_Allowable,BLUE SHIELD OF CALIFORNIA PROMISE HEALTH PLAN_Min_Allowable,BLUE SHIELD OF CALIFORNIA_Avg_Allowable,BLUE SHIELD OF CALIFORNIA_Max_Allowable,BLUE SHIELD OF CALIFORNIA_Min_Allowable,CA MEDI-CAL_Avg_Allowable,CA MEDI-CAL_Max_Allowable,CA MEDI-CAL_Min_Allowable,CALIFORNIA PHYSICIANS SERVICE DBA BLUE SHIELD CA_Avg_Allowable,CALIFORNIA PHYSICIANS SERVICE DBA BLUE SHIELD CA_Max_Allowable,CALIFORNIA PHYSICIANS SERVICE DBA BLUE SHIELD CA_Min_Allowable,CALOPTIMA_Avg_Allowable,CALOPTIMA_Max_Allowable,CALOPTIMA_Min_Allowable,CALPERS_Avg_Allowable,CALPERS_Max_Allowable,CALPERS_Min_Allowable,CALVIVA HEALTH_Avg_Allowable,CALVIVA HEALTH_Max_Allowable,CALVIVA HEALTH_Min_Allowable,CAREMORE_Avg_Allowable,CAREMORE_Max_Allowable,CAREMORE_Min_Allowable,CHOC HEALTH ALLIANCE_Avg_Allowable,CHOC HEALTH ALLIANCE_Max_Allowable,CHOC HEALTH ALLIANCE_Min_Allowable,CIGNA HEALTH AND LIFE INSURANCE COMPANY_Avg_Allowable,CIGNA HEALTH AND LIFE INSURANCE COMPANY_Max_Allowable,CIGNA HEALTH AND LIFE INSURANCE COMPANY_Min_Allowable,CONNECTICUT GENERAL LIFE INS CO_Avg_Allowable,CONNECTICUT GENERAL LIFE INS CO_Max_Allowable,CONNECTICUT GENERAL LIFE INS CO_Min_Allowable,GEOGRAPHIC MANAGED CARE_Avg_Allowable,GEOGRAPHIC MANAGED CARE_Max_Allowable,GEOGRAPHIC MANAGED CARE_Min_Allowable,GREATWESTHEALTHCARE-CIGNA_Avg_Allowable,GREATWESTHEALTHCARE-CIGNA_Max_Allowable,GREATWESTHEALTHCARE-CIGNA_Min_Allowable,GWH-CIGNA_Avg_Allowable,GWH-CIGNA_Max_Allowable,GWH-CIGNA_Min_Allowable,HEALTH NET COMMUNITY SOLUTIONS_Avg_Allowable,HEALTH NET COMMUNITY SOLUTIONS_Max_Allowable,HEALTH NET COMMUNITY SOLUTIONS_Min_Allowable,HEALTHNET INC._Avg_Allowable,HEALTHNET INC._Max_Allowable,HEALTHNET INC._Min_Allowable,NORIDIAN ADMINISTRATIVE SERVICES_Avg_Allowable,NORIDIAN ADMINISTRATIVE SERVICES_Max_Allowable,NORIDIAN ADMINISTRATIVE SERVICES_Min_Allowable,NORIDIAN JEA_Avg_Allowable,NORIDIAN JEA_Max_Allowable,NORIDIAN JEA_Min_Allowable,PACIFICARE OF CALIFORNIA_Avg_Allowable,PACIFICARE OF CALIFORNIA_Max_Allowable,PACIFICARE OF CALIFORNIA_Min_Allowable,UNITED HEALTHCARE INSURANCE COMPANY_Avg_Allowable,UNITED HEALTHCARE INSURANCE COMPANY_Max_Allowable,UNITED HEALTHCARE INSURANCE COMPANY_Min_Allowable,UNITEDHEALTHCARE OF CALIFORNIA INC_Avg_Allowable,UNITEDHEALTHCARE OF CALIFORNIA INC_Max_Allowable,UNITEDHEALTHCARE OF CALIFORNIA INC_Min_Allowable
2020064,5602441,INJ OF GT/COLON TUBE; PATENCY,CDM,,,,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5602003,PTA A/V FISTULA VENOUS,CDM,,,,6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601997,PTA A/V FISTULA ARTERIAL,CDM,,,,6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601963,BIOPSY TRANSCATHETER RAD S&I,CDM,,,,3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601948,BIOPSY LIVER(NEEDLE/PERCUTAN),CDM,,,,4616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601658,PERC PLACEMENT GT TUBE,CDM,,,,3753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601534,INJ PERCUTAN CHOLANGIOGRAM,CDM,,,,3548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601503,CLP CATH ABLAT FOR SUPRAVENT TACHY,CDM,,,,35890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601495,CLP CATH ABLAT AV NODE HEART BLOCK,CDM,,,,8872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601443,ENDO REPAIR DSCND THOR AORTA W/O S&I,CDM,,,,4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601404,CLP EP EVAL ICD GEN AT IMPLA,CDM,,,,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601401,ANGIO THRU EXISTING CATHF/UP POST THERAP,CDM,,,,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601400,CLP EP EVAL SGL OR DUAL ICD LEADS AT IMP,CDM,,,,7601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601393,VENOGRAM EXTREMITY(BILAT)  S&I,CDM,,,,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5601388,CLP PERICARDIOCENTESIS,CDM,,,,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600775,VENOGRAM HEPATIC W/O HEMO EVAL  S&I,CDM,,,,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600718,CHG PERC DRAINAGE TUBE/CATH S&I***,CDM,,,,3899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600643,THROMBECTOMY VENOUS,CDM,,,,7439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600619,"KYPHOPLASTY LUMBAR, INITL INJ",CDM,,,,8239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600600,TILT TABLE,CDM,,,,8266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600549,TX L/R ATRIAL FIB ADDL,CDM,,,,14231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600547,TX ATRIAL FIB PULM VEIN ISOL,CDM,,,,47120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600545,ABLATE ARRHYTHMIA ADD ON,CDM,,,,13422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600543,EP & ABLATE VENTRIC TACHY,CDM,,,,37099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600541,EP & ABLATE SUPRAVENT ARRHYT,CDM,,,,35890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600521,CLP MAP TACHYCARDIA SITES NON 3D+,CDM,,,,12778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600497,ELECTIVE CARDIOVERSION,CDM,,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600429,VENACAVAGRAM INFERIOR S&I,CDM,,,,2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600379,VENOGRAM RENAL S&I BIL,CDM,,,,3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600360,CLP DILUTION STUDIES W /CATH W/CO,CDM,,,,26545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600346,VENOGRAM EXTREMITY S&I BIL,CDM,,,,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600331,CLP RADI FLOW WIRE DOPPLER ADDL VESSEL+,CDM,,,,7683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600323,CLP RADI FLOW WIRE INIT VESSEL+,CDM,,,,8765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600281,CLP PROG STIM/PACING POST MEDS+,CDM,,,,7432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600273,CLP COMP EP EVAL W/ INDUC ARRHYTHM,CDM,,,,24599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600270,THROMBECTOMY VEIN REPEAT,CDM,,,,7930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600239,ANGIO PULMONARY S&I BIL,CDM,,,,3001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600232,CLP IVUS CORONARY VESS/GRAFT INIT (LC),CDM,,,,9255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600197,ANGIO EXTREMITY S&I BIL,CDM,,,,2979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600189,THROMBECT MECH PRIM ART ADD,CDM,,,,5934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600156,US FOR POTENTIAL VASCULAR ACCESS SITES,CDM,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600141,CLP IABP INSERTION PERCUTANEOUS,CDM,,,,4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600122,AORTOGRAM ABD W/RUN OFF S&I,CDM,,,,7223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600114,AORTOGRAM ABDOMINAL S&I,CDM,,,,5432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600080,PERCUT THROMBECT AVFISTULA,CDM,,,,2861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600072,"INJ W/FLUOR, EVAL CV DEVICE",CDM,,,,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600064,AORTOGRAM THOR W/SERIAL (ARCH) S&I***,CDM,,,,14928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600034,ANESTH TRNSTHR INS/RPL PCNG DFIB AD15MIN,CDM,,,,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600031,"KYPHOPLASTY THORACIC, INTL INJ",CDM,,,,9684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600007,=>REMOVE PICC/MIDLINE CATH ORDER<=,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600005,=>INSERT MIDLINE CATH ORDER<=,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600004,=>INSERT PICC LINE ORDER<=,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600003,CATH LAB ORDER,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600001,***** TREATMENTS & INTERVENTIONS *****,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5600000,ANGIOGRAM ORDER,CDM,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,56,M/S W/ TELE - T4,CDM,,,,5150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,54,M/S W/ TELE - T2,CDM,,,,5150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5200045,FLOW CYTOMETRY LEUKEMIA/LYMPHOMA (SK),CDM,,,,910.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5200044,MEASLES (RUBEOLA) ANTIBODY IgM (SK),CDM,,,,27.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5200043,IHC ADDITIONAL STAIN-PA,CDM,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5200042,STRONGYLOIDES AB IGG,CDM,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5200041,IHC STAIN -PA,CDM,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5200039,AFB IDENTIFICATION BY MALDI TOF (ARUP),CDM,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5200037,IHC TECH ONLY-CL (MEDICARE),CDM,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5200036,IHC/ICC PER SPEC;EA MULTIPLEX ANTIBDY ST,CDM,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5200035,IHC STAIN ADDITIONAL-CL (MEDICARE),CDM,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5200034,IHC/ICC PER SPEC; EA ADDL SNGL STAIN,CDM,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5200006,IHC TECH WITH SCOPE IA-CL,CDM,,,,92.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5200005,IHC TECH ONLY-CL,CDM,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,52,M/S - T5,CDM,,,,3365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100073,C.TRACHOMATIS AB IGM-QD,CDM,,,,10.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100072,C.TRACHOMATIS AB IGA-QD,CDM,,,,10.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100071,C.TRACHOMATIS AB IGG-QD,CDM,,,,10.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100070,C.PSITTACI AB IGM-QD,CDM,,,,10.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100069,C.PSITTACI AB IGA-QD,CDM,,,,10.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100068,C.PSITTACI AB IGG-QD,CDM,,,,10.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100067,C.PNEUMONIAE AB IGM-QD,CDM,,,,10.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100066,C.PNEUMONIAE AB IGA-QD,CDM,,,,10.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100065,CHLAMYDIA DIFF SEROLOGY (SK),CDM,,,,83.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100063,HEPATITIS PANEL ACUTE (SK),CDM,,,,48.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100062,VARICELLA ZOSTER AB (SK),CDM,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100061,THROMBIN TIME (SK),CDM,,,,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100060,TESTOSTERONE (SK),CDM,,,,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100059,TRANSFERRIN (SK),CDM,,,,12.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100057,"SJOGREN AB, SSB-QD",CDM,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100056,SJOGREN'S ANTIBODIES (SK),CDM,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100055,ANTI SCLERODERMA SCL-70 AB (SK),CDM,,,,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100054,RUBELLA ANTIBODY (SK),CDM,,,,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100052,RPR (SK),CDM,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100051,PROTEIN S (SK),CDM,,,,13.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100050,PROTEIN C (SK),CDM,,,,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020064,5100049,PROLACTIN (SK),CDM,,,,13.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
